symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2022-06-10 00:00:00-04,705.47,718.5,683.74,696.69,33187430.0,966379.0,697.079116
TSLA,2022-06-13 00:00:00-04,669.5,679.9,644.05,647.21,35372150.0,1042433.0,656.50596
TSLA,2022-06-14 00:00:00-04,654.86,678.99,635.21,662.67,33237521.0,805385.0,656.347989
TSLA,2022-06-15 00:00:00-04,662.75,706.9899,654.45,699.0,40816879.0,894426.0,684.408111
TSLA,2022-06-16 00:00:00-04,668.21,675.5,626.08,639.3,36889051.0,979355.0,646.72104
TSLA,2022-06-17 00:00:00-04,640.3,662.9082,639.59,650.28,33665286.0,670299.0,650.236631
TSLA,2022-06-21 00:00:00-04,673.81,730.7321,673.0,711.11,42485390.0,1004688.0,713.034289
TSLA,2022-06-22 00:00:00-04,703.51,740.5,701.48,708.26,34726381.0,758539.0,719.044423
TSLA,2022-06-23 00:00:00-04,713.715,717.95,685.91,705.21,35475567.0,795537.0,701.882294
TSLA,2022-06-24 00:00:00-04,712.405,738.2,708.26,737.12,31970559.0,681066.0,730.725632
TSLA,2022-06-27 00:00:00-04,748.1,756.21,727.6966,734.76,31119629.0,681104.0,738.178415
TSLA,2022-06-28 00:00:00-04,733.45,749.91,697.03,697.99,30896497.0,777808.0,718.308963
TSLA,2022-06-29 00:00:00-04,691.5,693.52,666.82,685.47,28073475.0,735898.0,678.709825
TSLA,2022-06-30 00:00:00-04,673.53,688.37,656.59,673.42,32307871.0,761007.0,674.843626
TSLA,2022-07-01 00:00:00-04,681.0,690.69,666.3601,681.79,25272795.0,622186.0,676.929351
TSLA,2022-07-05 00:00:00-04,669.0,699.44,648.5001,699.2,28916706.0,783240.0,675.4643
TSLA,2022-07-06 00:00:00-04,692.34,703.69,681.56,695.2,24473467.0,603512.0,691.351146
TSLA,2022-07-07 00:00:00-04,701.76,736.085,696.63,733.63,27792672.0,699837.0,724.421562
TSLA,2022-07-08 00:00:00-04,727.0,764.9399,723.4843,752.29,33693437.0,800429.0,750.427322
TSLA,2022-07-11 00:00:00-04,756.31,759.19,700.88,703.03,33753813.0,875140.0,716.727885
TSLA,2022-07-12 00:00:00-04,710.54,719.32,685.105,699.21,29906356.0,691929.0,699.354412
TSLA,2022-07-13 00:00:00-04,676.5,726.1799,675.1,711.12,33124735.0,769780.0,709.995407
TSLA,2022-07-14 00:00:00-04,704.69,715.96,688.0,714.94,26670807.0,600571.0,701.96206
TSLA,2022-07-15 00:00:00-04,720.0,730.8699,710.67,720.2,23973251.0,517244.0,719.226873
TSLA,2022-07-18 00:00:00-04,734.81,751.55,718.81,721.64,28064155.0,642643.0,738.274271
TSLA,2022-07-19 00:00:00-04,735.0,741.42,710.93,736.59,27670201.0,623007.0,729.545686
TSLA,2022-07-20 00:00:00-04,740.35,751.99,730.449,742.5,30112664.0,751734.0,742.994607
TSLA,2022-07-21 00:00:00-04,765.32,819.8,764.6,815.12,48166501.0,1184825.0,798.261885
TSLA,2022-07-22 00:00:00-04,828.66,842.36,812.14,816.73,35226667.0,904928.0,825.414203
TSLA,2022-07-25 00:00:00-04,816.65,822.44,802.2,805.3,22072005.0,561060.0,810.408003
TSLA,2022-07-26 00:00:00-04,799.54,801.9299,768.79,776.58,22822141.0,551725.0,781.765987
TSLA,2022-07-27 00:00:00-04,791.43,827.7768,785.3701,824.46,30796709.0,671566.0,812.268768
TSLA,2022-07-28 00:00:00-04,840.2,849.9,818.4,842.7,28816365.0,700683.0,837.431977
TSLA,2022-07-29 00:00:00-04,842.1,894.96,837.3,891.45,32633367.0,777935.0,870.238952
TSLA,2022-08-01 00:00:00-04,903.825,935.6347,885.0,891.83,39620727.0,1085385.0,907.361832
TSLA,2022-08-02 00:00:00-04,882.01,923.5,878.0,901.76,32303926.0,808468.0,905.719067
TSLA,2022-08-03 00:00:00-04,915.0,928.65,903.45,922.19,27416253.0,746901.0,918.985056
TSLA,2022-08-04 00:00:00-04,933.0,940.82,915.0,925.9,24576452.0,694810.0,927.038244
TSLA,2022-08-05 00:00:00-04,908.01,913.8199,856.634,864.51,38357418.0,1116972.0,882.450289
TSLA,2022-08-08 00:00:00-04,885.0,915.6,867.2562,871.27,33616823.0,925613.0,892.643411
TSLA,2022-08-09 00:00:00-04,870.88,877.19,838.06,850.0,29174690.0,806271.0,852.231179
TSLA,2022-08-10 00:00:00-04,891.2,892.53,850.11,883.07,32362122.0,888686.0,872.845663
TSLA,2022-08-11 00:00:00-04,889.54,894.71,857.5,859.89,23863568.0,726687.0,873.187955
TSLA,2022-08-12 00:00:00-04,868.245,900.48,855.1,900.09,27145285.0,669858.0,882.066008
TSLA,2022-08-15 00:00:00-04,905.36,939.4,903.69,927.96,30279774.0,825111.0,924.615457
TSLA,2022-08-16 00:00:00-04,935.0,944.0,908.65,919.69,29881799.0,805574.0,925.016819
TSLA,2022-08-17 00:00:00-04,910.19,928.97,900.1,911.99,23300075.0,611537.0,912.995158
TSLA,2022-08-18 00:00:00-04,918.0,919.5,905.56,908.61,16135100.0,490142.0,912.631486
TSLA,2022-08-19 00:00:00-04,897.0,901.08,877.5,890.0,21085574.0,584410.0,887.281513
TSLA,2022-08-22 00:00:00-04,875.74,877.2,858.89,869.74,19135811.0,587359.0,867.339752
TSLA,2022-08-23 00:00:00-04,874.36,896.4799,863.77,889.36,21764092.0,576127.0,884.620781
TSLA,2022-08-24 00:00:00-04,892.69,910.94,889.5,891.29,19556429.0,594438.0,900.255401
TSLA,2022-08-25 00:00:00-04,302.36,302.96,291.6,296.07,54671112.0,1041469.0,295.260117
TSLA,2022-08-26 00:00:00-04,297.43,302.0,287.47,288.09,59257066.0,972030.0,292.508688
TSLA,2022-08-29 00:00:00-04,282.83,287.74,280.7,284.82,43730113.0,693165.0,284.465245
TSLA,2022-08-30 00:00:00-04,287.865,288.48,272.65,277.7,51825894.0,827149.0,279.248793
TSLA,2022-08-31 00:00:00-04,280.62,281.25,271.81,275.61,56092315.0,756732.0,276.330944
TSLA,2022-09-01 00:00:00-04,272.575,277.58,266.15,277.16,55804836.0,836026.0,271.481185
TSLA,2022-09-02 00:00:00-04,281.065,282.35,269.08,270.21,52523745.0,755266.0,274.323217
TSLA,2022-09-06 00:00:00-04,272.675,275.99,265.74,274.42,57451023.0,852789.0,272.196879
TSLA,2022-09-07 00:00:00-04,273.1,283.84,272.27,283.7,52170102.0,717326.0,280.093708
TSLA,2022-09-08 00:00:00-04,281.3,289.5,279.76,289.26,55399153.0,713366.0,286.202628
TSLA,2022-09-09 00:00:00-04,291.67,299.85,291.245,299.68,56082207.0,777365.0,297.419463
TSLA,2022-09-12 00:00:00-04,300.72,305.49,300.4,304.42,50396267.0,766857.0,303.652347
TSLA,2022-09-13 00:00:00-04,292.9,297.3999,290.4,292.13,70982158.0,985169.0,293.635054
TSLA,2022-09-14 00:00:00-04,292.24,306.0,291.64,302.61,74235471.0,951746.0,300.684484
TSLA,2022-09-15 00:00:00-04,301.825,309.12,300.7247,303.75,66398343.0,855306.0,304.908427
TSLA,2022-09-16 00:00:00-04,299.605,303.71,295.6005,303.35,112306933.0,754401.0,301.288707
TSLA,2022-09-19 00:00:00-04,300.09,309.84,297.8,309.07,61634470.0,842286.0,306.413596
TSLA,2022-09-20 00:00:00-04,306.91,313.33,305.58,308.73,62988711.0,819821.0,309.324663
TSLA,2022-09-21 00:00:00-04,308.29,313.8,300.63,300.8,64435337.0,837932.0,307.469093
TSLA,2022-09-22 00:00:00-04,299.86,301.29,285.82,288.59,72000682.0,1086013.0,291.367469
TSLA,2022-09-23 00:00:00-04,283.09,284.5,272.82,275.33,65490085.0,1052624.0,276.541874
TSLA,2022-09-26 00:00:00-04,271.83,284.09,270.31,276.01,59843049.0,909219.0,278.249835
TSLA,2022-09-27 00:00:00-04,283.84,288.67,277.51,282.94,63622379.0,857135.0,283.465199
TSLA,2022-09-28 00:00:00-04,283.08,289.0,277.57,287.81,57570596.0,739950.0,283.889448
TSLA,2022-09-29 00:00:00-04,282.76,283.65,265.78,268.21,79669023.0,1125575.0,271.100311
TSLA,2022-09-30 00:00:00-04,266.145,275.57,262.47,265.25,70442182.0,921345.0,268.886833
TSLA,2022-10-03 00:00:00-04,254.5,255.16,241.01,242.4,101048630.0,1539828.0,245.014052
TSLA,2022-10-04 00:00:00-04,250.52,257.5,242.01,249.44,112007508.0,1313288.0,249.665823
TSLA,2022-10-05 00:00:00-04,245.01,246.6697,233.27,240.81,88914813.0,1172527.0,238.478773
TSLA,2022-10-06 00:00:00-04,239.44,244.58,235.35,238.13,70719650.0,827249.0,239.404162
TSLA,2022-10-07 00:00:00-04,233.935,234.5715,222.02,223.07,85634482.0,1236527.0,226.184648
TSLA,2022-10-10 00:00:00-04,223.93,226.99,218.3582,222.96,69326571.0,890253.0,223.506947
TSLA,2022-10-11 00:00:00-04,220.945,225.75,215.0,216.5,78495707.0,926045.0,220.69994
TSLA,2022-10-12 00:00:00-04,215.33,219.2999,211.51,217.24,68676010.0,809810.0,215.597611
TSLA,2022-10-13 00:00:00-04,208.3,222.99,206.22,221.72,94549943.0,1157762.0,215.657576
TSLA,2022-10-14 00:00:00-04,224.01,226.26,204.16,204.99,96221753.0,1273344.0,211.449275
TSLA,2022-10-17 00:00:00-04,210.04,221.86,209.45,219.35,82997077.0,954633.0,217.723871
TSLA,2022-10-18 00:00:00-04,229.5,229.82,217.25,220.19,77228084.0,841840.0,221.409368
TSLA,2022-10-19 00:00:00-04,219.8,222.93,217.78,222.04,68150056.0,864646.0,220.957198
TSLA,2022-10-20 00:00:00-04,208.28,215.55,202.0,207.28,120301645.0,1546089.0,208.585358
TSLA,2022-10-21 00:00:00-04,206.415,214.66,203.8,214.44,78476531.0,898257.0,210.454782
TSLA,2022-10-24 00:00:00-04,205.82,213.5,198.5863,211.25,102608679.0,1305819.0,205.752442
TSLA,2022-10-25 00:00:00-04,210.1,224.3498,210.0,222.415,98376534.0,1050831.0,220.141257
TSLA,2022-10-26 00:00:00-04,219.4,230.6,218.2,224.64,86971998.0,922633.0,226.610963
TSLA,2022-10-27 00:00:00-04,229.77,233.81,222.85,225.09,63313495.0,740947.0,226.18492
TSLA,2022-10-28 00:00:00-04,225.4,228.86,216.35,228.52,70775381.0,791347.0,224.258367
TSLA,2022-10-31 00:00:00-04,226.19,229.85,221.94,227.54,63582829.0,717884.0,226.643099
TSLA,2022-11-01 00:00:00-04,234.05,237.3951,227.28,227.82,63918578.0,701491.0,230.781235
TSLA,2022-11-02 00:00:00-04,226.04,227.8699,214.82,214.98,65195578.0,802303.0,221.8648
TSLA,2022-11-03 00:00:00-04,211.36,221.2,210.14,215.31,58310152.0,644112.0,216.39553
TSLA,2022-11-04 00:00:00-04,222.6,223.8,203.08,207.47,100715317.0,1196743.0,210.927108
TSLA,2022-11-07 00:00:00-05,208.65,208.9,196.66,197.08,95450979.0,1347597.0,199.990171
TSLA,2022-11-08 00:00:00-05,194.02,195.2,186.75,191.3,132172579.0,1540664.0,191.376341
TSLA,2022-11-09 00:00:00-05,190.775,195.89,177.12,177.59,129491823.0,1577361.0,184.406122
TSLA,2022-11-10 00:00:00-05,189.9,191.0,180.03,190.72,138031810.0,1406976.0,187.898992
TSLA,2022-11-11 00:00:00-05,186.0,196.52,182.59,195.97,116253329.0,1164753.0,191.534881
TSLA,2022-11-14 00:00:00-05,192.77,195.73,186.34,190.95,93827731.0,953199.0,191.871236
TSLA,2022-11-15 00:00:00-05,195.88,200.8237,192.06,194.42,93223972.0,984846.0,196.650535
TSLA,2022-11-16 00:00:00-05,191.51,192.57,185.66,186.92,68342071.0,812212.0,188.235165
TSLA,2022-11-17 00:00:00-05,183.96,186.16,180.9,183.17,65848836.0,772743.0,183.542771
TSLA,2022-11-18 00:00:00-05,185.05,185.19,176.55,180.19,77814167.0,939374.0,179.151171
TSLA,2022-11-21 00:00:00-05,175.85,176.77,167.54,167.87,95460527.0,1251924.0,170.814688
TSLA,2022-11-22 00:00:00-05,168.63,170.92,166.185,169.91,80402272.0,863699.0,168.909345
TSLA,2022-11-23 00:00:00-05,173.57,183.62,172.5,183.2,111649742.0,1195380.0,179.633732
TSLA,2022-11-25 00:00:00-05,185.06,185.2,180.63,182.86,51788297.0,584243.0,182.76661
TSLA,2022-11-28 00:00:00-05,179.96,188.5,179.0,182.92,94797017.0,975440.0,184.874416
TSLA,2022-11-29 00:00:00-05,184.99,186.38,178.75,180.83,84640855.0,883448.0,182.416968
TSLA,2022-11-30 00:00:00-05,182.43,194.76,180.6301,194.7,117562401.0,983612.0,187.836172
TSLA,2022-12-01 00:00:00-05,197.08,198.92,191.8,194.7,81924273.0,855154.0,195.085566
TSLA,2022-12-02 00:00:00-05,191.78,196.25,191.11,194.86,74986051.0,830813.0,193.511971
TSLA,2022-12-05 00:00:00-05,189.44,191.27,180.55,182.45,95180598.0,1142297.0,184.400981
TSLA,2022-12-06 00:00:00-05,181.215,183.65,175.33,179.82,93840008.0,958150.0,178.541099
TSLA,2022-12-07 00:00:00-05,175.03,179.38,172.218,174.04,86103119.0,968029.0,174.150473
TSLA,2022-12-08 00:00:00-05,172.2,175.2,169.06,173.44,99166137.0,990880.0,172.31195
TSLA,2022-12-09 00:00:00-05,173.84,182.5,173.36,179.05,106899809.0,1090347.0,179.615813
TSLA,2022-12-12 00:00:00-05,176.1,177.37,167.52,167.82,112834677.0,1292534.0,170.356246
TSLA,2022-12-13 00:00:00-05,174.87,175.05,156.91,160.95,178493578.0,2031805.0,163.569333
TSLA,2022-12-14 00:00:00-05,159.25,161.62,155.31,156.8,142921860.0,1524663.0,158.121558
TSLA,2022-12-15 00:00:00-05,153.44,160.9299,153.28,157.67,125467436.0,1220440.0,157.709144
TSLA,2022-12-16 00:00:00-05,159.635,160.99,150.04,150.23,154808623.0,1237907.0,152.095107
TSLA,2022-12-19 00:00:00-05,154.0,155.25,145.82,149.87,142266303.0,1358581.0,150.34696
TSLA,2022-12-20 00:00:00-05,146.05,148.47,137.66,137.8,162188504.0,1664088.0,142.604176
TSLA,2022-12-21 00:00:00-05,139.335,141.26,135.89,137.57,147890851.0,1332567.0,138.675042
TSLA,2022-12-22 00:00:00-05,136.0,136.63,122.26,125.35,212939787.0,2022636.0,127.610905
TSLA,2022-12-23 00:00:00-05,126.37,128.6173,121.02,123.15,168947695.0,1546189.0,123.848809
TSLA,2022-12-27 00:00:00-05,117.495,119.67,108.76,109.1,212144442.0,2057260.0,113.378078
TSLA,2022-12-28 00:00:00-05,110.35,116.27,108.24,112.71,224197029.0,2046316.0,112.003318
TSLA,2022-12-29 00:00:00-05,120.385,123.57,117.495,121.82,226370514.0,1902592.0,120.626128
TSLA,2022-12-30 00:00:00-05,119.95,124.48,119.75,123.18,160265129.0,1499342.0,122.192046
TSLA,2023-01-03 00:00:00-05,118.47,118.8,104.64,108.1,235727017.0,2540115.0,109.133537
TSLA,2023-01-04 00:00:00-05,109.11,114.59,107.52,113.64,183641524.0,1652357.0,111.901725
TSLA,2023-01-05 00:00:00-05,110.51,111.75,107.1601,110.34,160906940.0,1337246.0,109.5523
TSLA,2023-01-06 00:00:00-05,103.0,114.39,101.81,113.06,224113076.0,2008686.0,109.418991
TSLA,2023-01-09 00:00:00-05,118.96,123.52,117.11,119.77,194213551.0,1740778.0,121.15591
TSLA,2023-01-10 00:00:00-05,121.07,122.76,114.92,118.85,169904675.0,1402653.0,117.800004
TSLA,2023-01-11 00:00:00-05,122.09,125.95,120.51,123.22,187333311.0,1509958.0,122.723406
TSLA,2023-01-12 00:00:00-05,122.56,124.1311,117.0,123.56,172269894.0,1432276.0,120.949191
TSLA,2023-01-13 00:00:00-05,116.55,122.63,115.6,122.4,183250365.0,1424077.0,119.649314
TSLA,2023-01-17 00:00:00-05,125.695,131.7,125.02,131.49,190097742.0,1495234.0,129.51408
TSLA,2023-01-18 00:00:00-05,136.555,136.68,127.01,128.78,198301125.0,1541863.0,130.55768
TSLA,2023-01-19 00:00:00-05,127.26,129.99,124.3082,127.17,172462075.0,1156276.0,127.21659
TSLA,2023-01-20 00:00:00-05,128.68,133.51,127.3466,133.42,141903857.0,984544.0,131.047526
TSLA,2023-01-23 00:00:00-05,135.87,145.3793,134.27,143.75,206160335.0,1479336.0,141.244828
TSLA,2023-01-24 00:00:00-05,143.0,146.5,141.1,143.89,160675460.0,1176070.0,143.548576
TSLA,2023-01-25 00:00:00-05,141.905,146.41,138.07,144.43,194770773.0,1579533.0,142.798709
TSLA,2023-01-26 00:00:00-05,159.965,161.42,154.76,160.27,238806737.0,2046130.0,157.910765
TSLA,2023-01-27 00:00:00-05,162.43,180.68,161.17,177.9,309508609.0,2617785.0,173.215931
TSLA,2023-01-30 00:00:00-05,178.05,179.77,166.5,166.66,233147806.0,2010141.0,172.064739
TSLA,2023-01-31 00:00:00-05,164.57,174.3,162.78,173.22,200228780.0,1496831.0,170.964827
TSLA,2023-02-01 00:00:00-05,173.89,183.805,169.93,181.41,216770911.0,1598180.0,175.786382
TSLA,2023-02-02 00:00:00-05,187.325,196.7501,182.61,188.27,218469998.0,1949050.0,190.725467
TSLA,2023-02-03 00:00:00-05,183.95,199.0,183.69,189.98,233445345.0,1949563.0,193.590184
TSLA,2023-02-06 00:00:00-05,193.01,198.17,189.92,194.76,190036857.0,1591560.0,194.596451
TSLA,2023-02-07 00:00:00-05,196.43,197.5,189.55,196.81,188507095.0,1547236.0,194.081991
TSLA,2023-02-08 00:00:00-05,196.1,203.0,194.31,201.29,183938354.0,1575286.0,200.337319
TSLA,2023-02-09 00:00:00-05,207.775,214.0,204.77,207.32,217933700.0,2118954.0,210.018997
TSLA,2023-02-10 00:00:00-05,202.225,206.2,192.89,196.89,206408837.0,1946430.0,197.963716
TSLA,2023-02-13 00:00:00-05,194.415,196.3,187.61,194.64,175079033.0,1522131.0,193.23918
TSLA,2023-02-14 00:00:00-05,191.94,209.82,189.44,209.25,219017952.0,1819456.0,202.035234
TSLA,2023-02-15 00:00:00-05,211.755,214.66,206.11,214.24,184506548.0,1666650.0,211.524495
TSLA,2023-02-16 00:00:00-05,210.78,217.65,201.84,202.04,232433061.0,2110975.0,211.498648
TSLA,2023-02-17 00:00:00-05,199.985,208.44,197.5,208.31,215700027.0,1824502.0,203.002686
TSLA,2023-02-21 00:00:00-05,204.99,209.71,197.22,197.37,182883285.0,1812471.0,202.335201
TSLA,2023-02-22 00:00:00-05,197.93,201.99,191.78,200.86,193669770.0,1620644.0,197.425988
TSLA,2023-02-23 00:00:00-05,203.91,205.14,196.33,202.07,148545400.0,1294330.0,200.588202
TSLA,2023-02-24 00:00:00-05,196.325,197.6695,192.8,196.88,144170167.0,1348781.0,195.549858
TSLA,2023-02-27 00:00:00-05,202.03,209.42,201.26,207.63,163868878.0,1526658.0,206.423939
TSLA,2023-02-28 00:00:00-05,210.59,211.23,203.75,205.71,155831905.0,1422658.0,206.954858
TSLA,2023-03-01 00:00:00-05,206.21,207.2,198.52,202.77,158351027.0,1412450.0,201.687151
TSLA,2023-03-02 00:00:00-05,186.74,193.7499,186.01,190.9,185079120.0,1843864.0,190.102849
TSLA,2023-03-03 00:00:00-05,194.795,200.48,192.88,197.79,156659208.0,1381533.0,197.574996
TSLA,2023-03-06 00:00:00-05,198.54,198.6,192.3,193.81,129800108.0,1172410.0,195.141534
TSLA,2023-03-07 00:00:00-05,191.38,194.2,186.1,187.71,149980263.0,1386302.0,190.103075
TSLA,2023-03-08 00:00:00-05,185.04,186.5,180.0,182.0,153743549.0,1422864.0,181.733764
TSLA,2023-03-09 00:00:00-05,180.25,185.18,172.5124,172.92,172622103.0,1708133.0,178.909958
TSLA,2023-03-10 00:00:00-05,175.13,178.29,168.44,173.44,193243948.0,1617003.0,174.271864
TSLA,2023-03-13 00:00:00-04,167.455,177.35,163.91,174.48,170522636.0,1583456.0,171.749657
TSLA,2023-03-14 00:00:00-04,177.31,183.8,177.1401,183.26,147435545.0,1184343.0,181.324589
TSLA,2023-03-15 00:00:00-04,180.8,182.34,176.03,180.45,148087719.0,1283034.0,179.345971
TSLA,2023-03-16 00:00:00-04,180.365,185.81,178.84,184.13,123504917.0,1120982.0,182.931494
TSLA,2023-03-17 00:00:00-04,184.515,186.2199,177.33,180.13,140673982.0,1168897.0,180.491959
TSLA,2023-03-20 00:00:00-04,178.08,186.44,176.35,183.25,131142892.0,1179256.0,182.953363
TSLA,2023-03-21 00:00:00-04,188.28,198.0,188.04,197.58,156692653.0,1456134.0,193.875518
TSLA,2023-03-22 00:00:00-04,199.3,200.66,190.95,191.15,151877870.0,1424880.0,196.716067
TSLA,2023-03-23 00:00:00-04,195.26,199.31,188.65,192.22,146042412.0,1324624.0,194.650369
TSLA,2023-03-24 00:00:00-04,191.65,192.36,187.15,190.41,117982059.0,1091102.0,189.528355
TSLA,2023-03-27 00:00:00-04,194.415,197.39,189.94,191.81,122264765.0,1116468.0,193.698
TSLA,2023-03-28 00:00:00-04,192.0,192.35,185.43,189.19,99812095.0,981385.0,188.194541
TSLA,2023-03-29 00:00:00-04,193.13,195.29,189.44,193.88,125790497.0,1020358.0,192.385045
TSLA,2023-03-30 00:00:00-04,195.58,197.33,194.42,195.28,111449080.0,1019988.0,195.890158
TSLA,2023-03-31 00:00:00-04,197.53,207.79,197.2,207.46,169897726.0,1508649.0,203.72779
TSLA,2023-04-03 00:00:00-04,199.91,202.6897,192.2,194.77,171995041.0,1819573.0,195.748759
TSLA,2023-04-04 00:00:00-04,197.32,198.7446,190.32,192.58,126771599.0,1456296.0,192.93866
TSLA,2023-04-05 00:00:00-04,190.515,190.68,183.76,185.52,135908595.0,1507800.0,186.20756
TSLA,2023-04-06 00:00:00-04,183.08,186.39,179.74,185.06,125310410.0,1178040.0,184.097119
TSLA,2023-04-10 00:00:00-04,179.94,185.1,176.11,184.51,143434081.0,1320897.0,181.100315
TSLA,2023-04-11 00:00:00-04,186.69,189.19,185.6475,186.79,116043520.0,1073592.0,187.410747
TSLA,2023-04-12 00:00:00-04,190.74,191.5846,180.31,180.54,151966576.0,1344530.0,184.330173
TSLA,2023-04-13 00:00:00-04,182.955,186.5,180.94,185.9,115038387.0,979663.0,184.902062
TSLA,2023-04-14 00:00:00-04,183.95,186.28,182.01,185.0,97375904.0,872088.0,184.005381
TSLA,2023-04-17 00:00:00-04,186.32,189.69,182.69,187.04,116928292.0,1084266.0,185.619485
TSLA,2023-04-18 00:00:00-04,187.15,187.69,183.5775,184.31,93361003.0,851225.0,185.078992
TSLA,2023-04-19 00:00:00-04,179.1,183.5,177.65,180.59,127232811.0,1398580.0,181.256108
TSLA,2023-04-20 00:00:00-04,166.165,169.7,160.56,162.99,212312382.0,2473947.0,164.843531
TSLA,2023-04-21 00:00:00-04,164.8,166.0,161.3208,165.08,124041326.0,1204818.0,164.13563
TSLA,2023-04-24 00:00:00-04,164.65,165.65,158.61,162.55,140388805.0,1306874.0,161.430402
TSLA,2023-04-25 00:00:00-04,159.82,163.47,158.75,160.67,123970767.0,1054896.0,161.754815
TSLA,2023-04-26 00:00:00-04,160.29,160.67,153.14,153.75,153807269.0,1440738.0,155.789924
TSLA,2023-04-27 00:00:00-04,152.64,160.48,152.37,160.19,127559033.0,1211252.0,157.264116
TSLA,2023-04-28 00:00:00-04,160.9,165.0,157.32,164.31,122681581.0,996514.0,162.477697
TSLA,2023-05-01 00:00:00-04,163.17,163.28,158.83,161.83,109015048.0,942092.0,161.325036
TSLA,2023-05-02 00:00:00-04,161.88,165.49,158.93,160.31,129991463.0,1017088.0,161.808656
TSLA,2023-05-03 00:00:00-04,160.01,165.0,159.91,160.61,119996538.0,1050064.0,163.324681
TSLA,2023-05-04 00:00:00-04,162.71,162.95,159.65,161.2,96455284.0,856344.0,161.366003
TSLA,2023-05-05 00:00:00-04,163.97,170.7899,163.51,170.06,107762572.0,996509.0,168.155626
TSLA,2023-05-08 00:00:00-04,173.72,173.8,169.19,171.79,113778778.0,1090573.0,171.336068
TSLA,2023-05-09 00:00:00-04,168.95,169.82,166.56,169.15,90255109.0,923866.0,168.137434
TSLA,2023-05-10 00:00:00-04,172.55,174.43,166.68,168.54,121790436.0,1252316.0,170.222023
TSLA,2023-05-11 00:00:00-04,168.7,173.57,166.79,172.08,105419706.0,1111442.0,169.448063
TSLA,2023-05-12 00:00:00-04,176.07,177.38,167.23,167.98,159387762.0,1513458.0,171.140385
TSLA,2023-05-15 00:00:00-04,167.655,169.76,164.5499,166.35,106963159.0,1001743.0,166.887498
TSLA,2023-05-16 00:00:00-04,165.65,169.5184,164.35,166.52,99504201.0,919432.0,167.365543
TSLA,2023-05-17 00:00:00-04,168.41,174.5,167.185,173.86,125821659.0,1177816.0,172.375279
TSLA,2023-05-18 00:00:00-04,174.22,177.06,172.45,176.89,109851927.0,1017065.0,174.748676
TSLA,2023-05-19 00:00:00-04,177.17,181.95,176.31,180.14,138446981.0,1214566.0,179.576768
TSLA,2023-05-22 00:00:00-04,180.7,189.32,180.11,188.87,134070807.0,1292956.0,185.742686
TSLA,2023-05-23 00:00:00-04,186.2,192.96,185.26,185.77,158734682.0,1376483.0,188.773459
TSLA,2023-05-24 00:00:00-04,182.23,184.22,178.22,182.9,139352622.0,1266051.0,181.41439
TSLA,2023-05-25 00:00:00-04,186.54,186.78,180.58,184.47,97294549.0,954332.0,184.111097
TSLA,2023-05-26 00:00:00-04,184.62,198.6,184.53,193.17,162009883.0,1500699.0,193.189546
TSLA,2023-05-30 00:00:00-04,200.1,204.48,197.53,201.16,130007767.0,1392078.0,200.482541
TSLA,2023-05-31 00:00:00-04,199.78,203.95,195.12,203.93,151250878.0,1291745.0,199.331162
TSLA,2023-06-01 00:00:00-04,202.59,209.8,199.37,207.52,150665749.0,1452084.0,205.111253
TSLA,2023-06-02 00:00:00-04,210.15,217.25,209.752,213.97,183261050.0,1778220.0,214.538333
TSLA,2023-06-05 00:00:00-04,217.8,221.29,214.52,217.61,151190261.0,1507708.0,218.226337
TSLA,2023-06-06 00:00:00-04,216.14,221.91,212.53,221.31,147003677.0,1376249.0,217.929475
TSLA,2023-06-07 00:00:00-04,228.0,230.8296,223.2,224.57,185727837.0,1779833.0,226.588007
TSLA,2023-06-08 00:00:00-04,224.22,235.23,223.01,234.86,164944844.0,1608847.0,231.036605
TSLA,2023-06-09 00:00:00-04,249.07,252.42,242.02,244.4,200219026.0,2090864.0,247.092914
TSLA,2023-06-12 00:00:00-04,247.94,250.97,244.59,249.83,150748668.0,1493211.0,247.942053
TSLA,2023-06-13 00:00:00-04,253.51,259.68,251.34,258.71,162430817.0,1661007.0,255.96177
TSLA,2023-06-14 00:00:00-04,260.17,261.57,250.5,256.79,170582046.0,1700385.0,257.011255
TSLA,2023-06-15 00:00:00-04,248.4,258.95,247.29,255.9,160243925.0,1650404.0,255.752484
TSLA,2023-06-16 00:00:00-04,258.92,263.6,257.2091,260.54,167870859.0,1569918.0,260.634309
TSLA,2023-06-20 00:00:00-04,261.5,274.75,261.12,274.45,165715696.0,1713207.0,267.820148
TSLA,2023-06-21 00:00:00-04,275.13,276.99,257.78,259.46,211873265.0,2159676.0,265.140639
TSLA,2023-06-22 00:00:00-04,250.77,265.0,248.25,264.61,166930967.0,1730686.0,260.079305
TSLA,2023-06-23 00:00:00-04,259.29,262.45,252.8,256.6,177677228.0,1712271.0,257.731634
TSLA,2023-06-26 00:00:00-04,250.065,258.37,240.7,241.05,180148413.0,1938824.0,248.494428
TSLA,2023-06-27 00:00:00-04,243.24,250.3899,240.85,250.21,165118461.0,1623441.0,246.092118
TSLA,2023-06-28 00:00:00-04,249.7,259.88,248.89,256.24,159844461.0,1545231.0,255.914952
TSLA,2023-06-29 00:00:00-04,258.03,260.74,253.61,257.5,131283361.0,1320691.0,256.804454
